Tip_label f
Buellia_ocellata 0.05
Buellia_papillata 0.05
Buellia_penichra 0.05
Buellia_russa 0.05
Buellia_schaereri 0.05
Buellia_stillingiana 0.05
Buellia_subdisciformis 0.05
Buellia_submuriformis 0.05
Buellia_triphragmoides 0.05
Buellia_triseptata 0.05
Buellia_zoharyi 0.05
Calicium_abietinum 0.05
Calicium_adaequatum 0.05
Calicium_adspersum 0.05
Calicium_chlorosporum 0.05
Calicium_denigratum 0.05
Calicium_glaucellum 0.05
Calicium_hyperelloides 0.05
Calicium_montanum 0.05
Calicium_pinastri 0.05
Calicium_quercinum 0.05
Calicium_robustellum 0.05
Calicium_salicinum 0.05
Calicium_sequoiae 0.05
Calicium_trabinellum 0.05
Calicium_tricolor 0.05
Calicium_victorianum 0.05
Calicium_viride 0.05
Cyphelium_inquinans 0.05
Cyphelium_karelicum 0.05
Cyphelium_lucidum 0.05
Cyphelium_notarisii 0.05
Cyphelium_tigillare 0.05
Dermatiscum_thunbergii 0.05
Dimelaena_oreina 0.05
Dimelaena_radiata 0.05
Diploicia_canescens 0.05
Diploicia_subcanescens 0.05
Diplotomma_alboatrum 0.05
Diplotomma_epipolium 0.05
Diplotomma_pharcidium 0.05
Diplotomma_rivas_martinezii 0.05
Diplotomma_subdispersa 0.05
Diplotomma_venustum 0.05
Dirinaria_aegialita 0.05
Dirinaria_applanata 0.05
Dirinaria_confusa 0.05
Dirinaria_picta 0.05
Hafellia_dissa 0.05
Pyxine_albovirens 0.05
Pyxine_coccoes 0.05
Pyxine_consocians 0.05
Pyxine_copelandii 0.05
Pyxine_endochrysina 0.05
Pyxine_farinosa 0.05
Pyxine_limbulata 0.05
Pyxine_petricola 0.05
Pyxine_sorediata 0.05
Pyxine_subcinerea 0.05
Rinodina_cacuminum 0.05
Santessonia_namibensis 0.05
Santessonia_sorediata 0.05
Tetramelas_confusus 0.05
Tetramelas_phaeophysciae 0.05
Tetramelas_pulverulentus 0.05
Texosporium_sancti_jacobi 0.05
Thelomma_mammosum 0.05
Thelomma_ocellatum 0.05
Tholurna_dissimilis 0.05
Anaptychia_bryorum 0.12
Anaptychia_ciliaris 0.12
Anaptychia_crinalis 0.12
Anaptychia_desertorum 0.12
Anaptychia_elburziana 0.12
Anaptychia_isidiata 0.12
Anaptychia_palmatula 0.12
Anaptychia_runcinata 0.12
Anaptychia_ulotricoides 0.12
Buellia_lindingeri 0.12
Coscinocladium_gaditanum 0.12
Heterodermia_albicans 0.12
Heterodermia_appendiculata 0.12
Heterodermia_boryi 0.12
Heterodermia_casarettiana 0.12
Heterodermia_comosa 0.12
Heterodermia_diademata 0.12
Heterodermia_dissecta 0.12
Heterodermia_erinacea 0.12
Heterodermia_flabellata 0.12
Heterodermia_hypochraea 0.12
Heterodermia_hypoleuca 0.12
Heterodermia_isidiophora 0.12
Heterodermia_japonica 0.12
Heterodermia_lamelligera 0.12
Heterodermia_leucomelaena 0.12
Heterodermia_lutescens 0.12
Heterodermia_microphylla 0.12
Heterodermia_obscurata 0.12
Heterodermia_pellucida 0.12
Heterodermia_propagulifera 0.12
Heterodermia_pseudospeciosa 0.12
Heterodermia_speciosa 0.12
Heterodermia_subascendens 0.12
Heterodermia_vulgaris 0.12
Hyperphyscia_adglutinata 0.12
Mobergia_calculiformis 0.12
Phaeophyscia_adiastola 0.12
Phaeophyscia_ciliata 0.12
Phaeophyscia_constipata 0.12
Phaeophyscia_denigrata 0.12
Phaeophyscia_endococcina 0.12
Phaeophyscia_endophoenicea 0.12
Phaeophyscia_exornatula 0.12
Phaeophyscia_hirsuta 0.12
Phaeophyscia_hirtella 0.12
Phaeophyscia_hirtuosa 0.12
Phaeophyscia_hispidula 0.12
Phaeophyscia_imbricata 0.12
Phaeophyscia_insignis 0.12
Phaeophyscia_limbata 0.12
Phaeophyscia_melanchra 0.12
Phaeophyscia_nigricans 0.12
Phaeophyscia_orbicularis 0.12
Phaeophyscia_primaria 0.12
Phaeophyscia_pusilloides 0.12
Phaeophyscia_pyrrhophora 0.12
Phaeophyscia_sciastra 0.12
Phaeophyscia_squarrosa 0.12
Phaeorrhiza_nimbosa 0.12
Phaeorrhiza_sareptana 0.12
Physcia_adscendens 0.12
Physcia_aipolia 0.12
Physcia_alba 0.12
Physcia_albinea 0.12
Physcia_alnophila 0.12
Physcia_atrostriata 0.12
Physcia_austrostellaris 0.12
Physcia_biziana 0.12
Physcia_caesia 0.12
Physcia_dimidiata 0.12
Physcia_dubia 0.12
Physcia_erumpens 0.12
Physcia_integrata 0.12
Physcia_jackii 0.12
Physcia_kalbii 0.12
Physcia_krogiae 0.12
Physcia_leptalea 0.12
Physcia_magnussonii 0.12
Physcia_millegrana 0.12
Physcia_nubila 0.12
Physcia_orientalis 0.12
Physcia_phaea 0.12
Physcia_semipinnata 0.12
Physcia_sorediosa 0.12
Physcia_stellaris 0.12
Physcia_subalbinea 0.12
Physcia_tenella 0.12
Physcia_tribacia 0.12
Physcia_tropica 0.12
Physcia_undulata 0.12
Physciella_chloantha 0.12
Physconia_americana 0.12
Physconia_detersa 0.12
Physconia_distorta 0.12
Physconia_elegantula 0.12
Physconia_enteroxantha 0.12
Physconia_grisea 0.12
Physconia_grumosa 0.12
Physconia_isidiigera 0.12
Physconia_kurokawae 0.12
Physconia_leucoleiptes 0.12
Physconia_muscigena 0.12
Physconia_perisidiosa 0.12
Physconia_servitii 0.12
Physconia_subpulverulenta 0.12
Physconia_thorstenii 0.12
Physconia_venusta 0.12
Rinodina_alba 0.12
Rinodina_albana 0.12
Rinodina_atrocinerea 0.12
Rinodina_bischoffii 0.12
Rinodina_cacaotina 0.12
Rinodina_calcarea 0.12
Rinodina_candidogrisea 0.12
Rinodina_capensis 0.12
Rinodina_confragosa 0.12
Rinodina_exigua 0.12
Rinodina_gallowayi 0.12
Rinodina_gennarii 0.12
Rinodina_herteliana 0.12
Rinodina_immersa 0.12
Rinodina_interpolata 0.12
Rinodina_jamesii 0.12
Rinodina_lecanorina 0.12
Rinodina_lepida 0.12
Rinodina_luridata 0.12
Rinodina_luridescens 0.12
Rinodina_milvina 0.12
Rinodina_mniaraea 0.12
Rinodina_nimisii 0.12
Rinodina_obnascens 0.12
Rinodina_oleae 0.12
Rinodina_olivaceobrunnea 0.12
Rinodina_oxydata 0.12
Rinodina_plana 0.12
Rinodina_pyrina 0.12
Rinodina_reagens 0.12
Rinodina_sophodes 0.12
Rinodina_teichophila 0.12
Rinodina_tephraspis 0.12
Rinodina_tunicata 0.12
Rinodina_turfacea 0.12
Rinodina_zwackhiana 0.12
Rinodinella_controversa 0.12
Rinodinella_dubyanoides 0.12
Tornabea_scutellifera 0.12
Catillaria_chalybeia 0.02
Catinaria_atropurpurea 0.02
Clauzadea_monticola 0.1
Calycidium_cuneatum 0.13
Carbonicola_anthracophila 0.27
Hypocenomyce_castaneocinerea 0.27
Carassea_connexa 0.15
Cladia_aggregata 0.15
Cladia_corallaizon 0.15
Cladia_deformis 0.15
Cladia_dumicola 0.15
Cladia_ferdinandii 0.15
Cladia_fuliginosa 0.15
Cladia_inflata 0.15
Cladia_moniliformis 0.15
Cladia_retipora 0.15
Cladia_schizopora 0.15
Cladia_sullivanii 0.15
Cladonia_acuminata 0.15
Cladonia_ahtii 0.15
Cladonia_albofuscescens 0.15
Cladonia_amaurocraea 0.15
Cladonia_anaemica 0.15
Cladonia_andesita 0.15
Cladonia_apodocarpa 0.15
Cladonia_arbuscula 0.15
Cladonia_argentea 0.15
Cladonia_asahinae 0.15
Cladonia_atlantica 0.15
Cladonia_bacilliformis 0.15
Cladonia_bahiana 0.15
Cladonia_beaumontii 0.15
Cladonia_bellidiflora 0.15
Cladonia_borbonica 0.15
Cladonia_borealis 0.15
Cladonia_boryi 0.15
Cladonia_botrytes 0.15
Cladonia_caespiticia 0.15
Cladonia_callosa 0.15
Cladonia_calyciformis 0.15
Cladonia_capitellata 0.15
Cladonia_cariosa 0.15
Cladonia_carneola 0.15
Cladonia_caroliniana 0.15
Cladonia_cartilaginea 0.15
Cladonia_cenotea 0.15
Cladonia_ceratophylla 0.15
Cladonia_cervicornis 0.15
Cladonia_chlorophaea 0.15
Cladonia_clathrata 0.15
Cladonia_coccifera 0.15
Cladonia_confusa 0.15
Cladonia_coniocraea 0.15
Cladonia_conista 0.15
Cladonia_consimilis 0.15
Cladonia_convoluta 0.15
Cladonia_corallifera 0.15
Cladonia_corniculata 0.15
Cladonia_cornuta 0.15
Cladonia_corsicana 0.15
Cladonia_corymbescens 0.15
Cladonia_crinita 0.15
Cladonia_crispata 0.15
Cladonia_crispatula 0.15
Cladonia_cristatella 0.15
Cladonia_cyathomorpha 0.15
Cladonia_cylindrica 0.15
Cladonia_deformis 0.15
Cladonia_delavayi 0.15
Cladonia_dendroides 0.15
Cladonia_densissima 0.15
Cladonia_didyma 0.15
Cladonia_digitata 0.15
Cladonia_dimorphoclada 0.15
Cladonia_divaricata 0.15
Cladonia_diversa 0.15
Cladonia_ecmocyna 0.15
Cladonia_elixii 0.15
Cladonia_evansii 0.15
Cladonia_farinacea 0.15
Cladonia_fimbriata 0.15
Cladonia_firma 0.15
Cladonia_fissidens 0.15
Cladonia_fleigiae 0.15
Cladonia_floerkeana 0.15
Cladonia_foliacea 0.15
Cladonia_fruticulosa 0.15
Cladonia_furcata 0.15
Cladonia_furfuraceoides 0.15
Cladonia_glauca 0.15
Cladonia_gracilis 0.15
Cladonia_grayi 0.15
Cladonia_hedbergii 0.15
Cladonia_hians 0.15
Cladonia_homchantarae 0.15
Cladonia_humilis 0.15
Cladonia_hypomelaena 0.15
Cladonia_incrassata 0.15
Cladonia_innominata 0.15
Cladonia_kurokawae 0.15
Cladonia_laii 0.15
Cladonia_latiloba 0.15
Cladonia_lepidophora 0.15
Cladonia_leporina 0.15
Cladonia_lopezii 0.15
Cladonia_luteoalba 0.15
Cladonia_macilenta 0.15
Cladonia_macilentoides 0.15
Cladonia_macroceras 0.15
Cladonia_macrophylla 0.15
Cladonia_macrophyllodes 0.15
Cladonia_magyarica 0.15
Cladonia_marionii 0.15
Cladonia_mauritiana 0.15
Cladonia_maxima 0.15
Cladonia_merochlorophaea 0.15
Cladonia_metacorallifera 0.15
Cladonia_metaminiata 0.15
Cladonia_minarum 0.15
Cladonia_miniata 0.15
Cladonia_mitis 0.15
Cladonia_multiformis 0.15
Cladonia_nana 0.15
Cladonia_nashii 0.15
Cladonia_neozelandica 0.15
Cladonia_nipponica 0.15
Cladonia_novochlorophaea 0.15
Cladonia_ochrochlora 0.15
Cladonia_pachycladodes 0.15
Cladonia_parvipes 0.15
Cladonia_peltastica 0.15
Cladonia_perforata 0.15
Cladonia_pertricosa 0.15
Cladonia_petrophila 0.15
Cladonia_peziziformis 0.15
Cladonia_phyllophora 0.15
Cladonia_piedadensis 0.15
Cladonia_pityrophylla 0.15
Cladonia_pleurota 0.15
Cladonia_pocillum 0.15
Cladonia_polydactyla 0.15
Cladonia_polyscypha 0.15
Cladonia_polystomata 0.15
Cladonia_portentosa 0.15
Cladonia_prancei 0.15
Cladonia_prostrata 0.15
Cladonia_pulvinata 0.15
Cladonia_pulvinella 0.15
Cladonia_pycnoclada 0.15
Cladonia_pyxidata 0.15
Cladonia_rangiferina 0.15
Cladonia_rangiformis 0.15
Cladonia_rappii 0.15
Cladonia_ravenelii 0.15
Cladonia_recticaulis 0.15
Cladonia_rei 0.15
Cladonia_rigida 0.15
Cladonia_robbinsii 0.15
Cladonia_rotundata 0.15
Cladonia_rudis 0.15
Cladonia_rugulosa 0.15
Cladonia_salmonea 0.15
Cladonia_scabriuscula 0.15
Cladonia_secundana 0.15
Cladonia_signata 0.15
Cladonia_sinensis 0.15
Cladonia_singhii 0.15
Cladonia_solitaria 0.15
Cladonia_squamosa 0.15
Cladonia_squamosissima 0.15
Cladonia_staufferi 0.15
Cladonia_stellaris 0.15
Cladonia_stenroosiae 0.15
Cladonia_steyermarkii 0.15
Cladonia_stipitata 0.15
Cladonia_strepsilis 0.15
Cladonia_stygia 0.15
Cladonia_subcariosa 0.15
Cladonia_subcervicornis 0.15
Cladonia_subchordalis 0.15
Cladonia_subconistea 0.15
Cladonia_subfurcata 0.15
Cladonia_subreticulata 0.15
Cladonia_subsetacea 0.15
Cladonia_subsquamosa 0.15
Cladonia_substellata 0.15
Cladonia_subsubulata 0.15
Cladonia_subtenuis 0.15
Cladonia_subturgida 0.15
Cladonia_subulata 0.15
Cladonia_sulcata 0.15
Cladonia_sulphurina 0.15
Cladonia_symphycarpa 0.15
Cladonia_symphycarpia 0.15
Cladonia_terrae_novae 0.15
Cladonia_thomsonii 0.15
Cladonia_trapezuntica 0.15
Cladonia_turgida 0.15
Cladonia_ustulata 0.15
Cladonia_vareschii 0.15
Cladonia_variegata 0.15
Cladonia_verticillaris 0.15
Cladonia_verticillata 0.15
Cladonia_vulcani 0.15
Cladonia_vulcanica 0.15
Cladonia_wainioi 0.15
Cladonia_weymouthii 0.15
Cladonia_yunnana 0.15
Cladonia_zopfii 0.15
Gymnoderma_coccocarpum 0.15
Heterodea_beaugleholei 0.15
Heterodea_muelleri 0.15
Metus_conglomeratus 0.15
Pilophorus_acicularis 0.15
Pilophorus_cereolus 0.15
Pilophorus_robustus 0.15
Pilophorus_strumaticus 0.15
Pycnothelia_papillaria 0.15
Ramalea_cochleata 0.15
Ramalinora_glaucolivida 0.15
Thysanothecium_scutellatum 0.15
Gypsoplaca_macrophylla 0.4
Haematomma_accolens 0.08
Haematomma_erythromma 0.08
Haematomma_flexuosum 0.08
Haematomma_ochroleucum 0.08
Haematomma_stevensiae 0.08
Haematomma_sulphureum 0.08
Adelolecia_pilati 0.08
Arctopeltis_thuleana 0.08
Bryonora_castanea 0.08
Carbonea_supersparsa 0.08
Carbonea_vitellinaria 0.08
Carbonea_vorticosa 0.08
Frutidella_caesioatra 0.08
Japewia_subaurifera 0.08
Japewia_tornoensis 0.08
Lecanora_achariana 0.08
Lecanora_achroa 0.08
Lecanora_aitema 0.08
Lecanora_albescens 0.08
Lecanora_allophana 0.08
Lecanora_andrewii 0.08
Lecanora_anopta 0.08
Lecanora_argentata 0.08
Lecanora_argopholis 0.08
Lecanora_austrotropica 0.08
Lecanora_bicincta 0.08
Lecanora_bipruinosa 0.08
Lecanora_burgaziae 0.08
Lecanora_caesiorubella 0.08
Lecanora_californica 0.08
Lecanora_campestris 0.08
Lecanora_carpinea 0.08
Lecanora_cateilea 0.08
Lecanora_cenisia 0.08
Lecanora_chlarotera 0.08
Lecanora_chlorophaeodes 0.08
Lecanora_concolor 0.08
Lecanora_confusa 0.08
Lecanora_conizaeoides 0.08
Lecanora_contractula 0.08
Lecanora_crenulata 0.08
Lecanora_densa 0.08
Lecanora_dispersa 0.08
Lecanora_dispersoareolata 0.08
Lecanora_epibryon 0.08
Lecanora_expallens 0.08
Lecanora_farinacea 0.08
Lecanora_filamentosa 0.08
Lecanora_flavoleprosa 0.08
Lecanora_flavopallida 0.08
Lecanora_flotowiana 0.08
Lecanora_fuscescens 0.08
Lecanora_fuscobrunnea 0.08
Lecanora_gangaleoides 0.08
Lecanora_garovaglii 0.08
Lecanora_glabrata 0.08
Lecanora_hagenii 0.08
Lecanora_helva 0.08
Lecanora_horiza 0.08
Lecanora_hybocarpa 0.08
Lecanora_hyperboreorum 0.08
Lecanora_imshaugii 0.08
Lecanora_intricata 0.08
Lecanora_intumescens 0.08
Lecanora_laxa 0.08
Lecanora_leproplaca 0.08
Lecanora_leprosa 0.08
Lecanora_leptyrodes 0.08
Lecanora_lividocinerea 0.08
Lecanora_lojkaeana 0.08
Lecanora_macrocyclos 0.08
Lecanora_muralis 0.08
Lecanora_nashii 0.08
Lecanora_nothocaesiella 0.08
Lecanora_novomexicana 0.08
Lecanora_opiniconensis 0.08
Lecanora_orosthea 0.08
Lecanora_pacifica 0.08
Lecanora_paramerae 0.08
Lecanora_perpruinosa 0.08
Lecanora_phaedrophthalma 0.08
Lecanora_phaeocardia 0.08
Lecanora_phryganitis 0.08
Lecanora_plumosa 0.08
Lecanora_polytropa 0.08
Lecanora_populicola 0.08
Lecanora_pringlei 0.08
Lecanora_pruinosa 0.08
Lecanora_pulicaris 0.08
Lecanora_queenslandica 0.08
Lecanora_reuteri 0.08
Lecanora_rugosella 0.08
Lecanora_rupicola 0.08
Lecanora_saligna 0.08
Lecanora_schizochromatica 0.08
Lecanora_semipallida 0.08
Lecanora_sorediomarginata 0.08
Lecanora_straminea 0.08
Lecanora_subcarnea 0.08
Lecanora_subcarpinea 0.08
Lecanora_subimmergens 0.08
Lecanora_subimmersa 0.08
Lecanora_subintricata 0.08
Lecanora_subrugosa 0.08
Lecanora_sulphurea 0.08
Lecanora_swartzii 0.08
Lecanora_symmicta 0.08
Lecanora_thysanophora 0.08
Lecanora_toroyensis 0.08
Lecanora_tropica 0.08
Lecanora_ulrikii 0.08
Lecanora_vainioi 0.08
Lecanora_valesiaca 0.08
Lecanora_varia 0.08
Lecanora_wilsonii 0.08
Lecidea_hercynica 0.08
Lecidea_leprarioides 0.08
Lecidea_polytrichina 0.08
Lecidea_pullata 0.08
Lecidea_turgidula 0.08
Lecidella_carpathica 0.08
Lecidella_elaeochroma 0.08
Lecidella_euphorea 0.08
Lecidella_flavosorediata 0.08
Lecidella_greenii 0.08
Lecidella_meiococca 0.08
Lecidella_patavina 0.08
Lecidella_siplei 0.08
Lecidella_stigmatea 0.08
Lecidella_wulfenii 0.08
Lepraria_flavescens 0.08
Rhizoplaca_aspidophora 0.08
Rhizoplaca_bullata 0.08
Rhizoplaca_chrysoleuca 0.08
Rhizoplaca_haydenii 0.08
Rhizoplaca_huashanensis 0.08
Rhizoplaca_idahoensis 0.08
Rhizoplaca_macleanii 0.08
Rhizoplaca_melanophthalma 0.08
Rhizoplaca_occulta 0.08
Rhizoplaca_parilis 0.08
Rhizoplaca_peltata 0.08
Rhizoplaca_polymorpha 0.08
Rhizoplaca_porterii 0.08
Rhizoplaca_shushanii 0.08
Rhizoplaca_subdiscrepans 0.08
Lecidea_hypopta 0.16
Lecidea_nylanderi 0.4
Lecidea_roseotincta 0.4
Lecidea_rubrocastanea 0.4
Lecidea_cyrtidia 0.16
Lecidea_floridensis 0.16
Malmidea_aurigera 0.16
Malmidea_bakeri 0.16
Malmidea_chrysostigma 0.16
Malmidea_coralliformis 0.16
Malmidea_eeuuae 0.16
Malmidea_inflata 0.16
Malmidea_perplexa 0.16
Malmidea_piperis 0.16
Malmidea_rhodopsis 0.16
Malmidea_subaurigera 0.16
Malmidea_variabilis 0.16
Savoronala_madagascariensis 0.16
Miriquidica_complanata 0.1
Miriquidica_garovaglii 0.1
Miriquidica_instrata 0.1
Miriquidica_leucophaea 0.1
Calvitimela_armeniaca 0.16
Calvitimela_melaleuca 0.16
Lecidea_aglaea 0.16
Mycoblastus_affinis 0.16
Mycoblastus_alpinus 0.16
Mycoblastus_fucatus 0.16
Mycoblastus_glabrescens 0.16
Mycoblastus_japonicus 0.16
Mycoblastus_sanguinarioides 0.16
Mycoblastus_sanguinarius 0.16
Tephromela_atra 0.16
Tephromela_grumosa 0.16
Tephromela_pertusarioides 0.16
Violella_fucata 0.16
Violella_wangii 0.16
Alectoria_imshaugii 0.1
Alectoria_ochroleuca 0.1
Alectoria_sarmentosa 0.1
Alectoria_vancouverensis 0.1
Allantoparmelia_alpicola 0.1
Anzia_colpodes 0.1
Anzia_colpota 0.1
Anzia_flavotenuis 0.1
Anzia_formosana 0.1
Anzia_hypoleucoides 0.1
Anzia_mahaeliyensis 0.1
Anzia_opuntiella 0.1
Arctoparmelia_centrifuga 0.1
Asahinea_chrysantha 0.1
Brodoa_atrofusca 0.1
Brodoa_intestiniformis 0.1
Brodoa_oroarctica 0.1
Bryocaulon_divergens 0.1
Bryoria_americana 0.1
Bryoria_bicolor 0.1
Bryoria_capillaris 0.1
Bryoria_confusa 0.1
Bryoria_divergescens 0.1
Bryoria_fastigiata 0.1
Bryoria_fremontii 0.1
Bryoria_furcellata 0.1
Bryoria_fuscescens 0.1
Bryoria_glabra 0.1
Bryoria_hengduanensis 0.1
Bryoria_implexa 0.1
Bryoria_indonesica 0.1
Bryoria_lactinea 0.1
Bryoria_lanestris 0.1
Bryoria_nadvornikiana 0.1
Bryoria_nitidula 0.1
Bryoria_perspinosa 0.1
Bryoria_poeltii 0.1
Bryoria_rigida 0.1
Bryoria_simplicior 0.1
Bryoria_smithii 0.1
Bryoria_subcana 0.1
Bryoria_tenuis 0.1
Bryoria_tortuosa 0.1
Bryoria_trichodes 0.1
Bryoria_variabilis 0.1
Cavernularia_hultenii 0.1
Cavernularia_lophyrea 0.1
Ahtiana_aurescens 0.1
Ahtiana_pallidula 0.1
Ahtiana_sphaerosporella 0.1
Allocetraria_ambigua 0.1
Allocetraria_flavonigrescens 0.1
Allocetraria_globulans 0.1
Allocetraria_madreporiformis 0.1
Allocetraria_sinensis 0.1
Allocetraria_stracheyi 0.1
Arctocetraria_andrejevii 0.1
Arctocetraria_nigricascens 0.1
Cetraria_aculeata 0.1
Cetraria_annae 0.1
Cetraria_arenaria 0.1
Cetraria_australiensis 0.1
Cetraria_crespoae 0.1
Cetraria_ericetorum 0.1
Cetraria_islandica 0.1
Cetraria_kamtczatica 0.1
Cetraria_laevigata 0.1
Cetraria_muricata 0.1
Cetraria_nigricans 0.1
Cetraria_obtusata 0.1
Cetraria_odontella 0.1
Cetraria_sepincola 0.1
Cetrariella_commixta 0.1
Cetrariella_delisei 0.1
Cetrariella_fastigiata 0.1
Cetreliopsis_asahinae 0.1
Cetreliopsis_laeteflava 0.1
Cetreliopsis_rhytidocarpa 0.1
Dactylina_arctica 0.1
Esslingeriana_idahoensis 0.1
Flavocetraria_cucullata 0.1
Flavocetraria_minuscula 0.1
Flavocetraria_nivalis 0.1
Kaernefeltia_californica 0.1
Kaernefeltia_merrillii 0.1
Masonhalea_inermis 0.1
Masonhalea_richardsonii 0.1
Melanelia_hepatizon 0.1
Melanelia_sorediella 0.1
Melanelia_stygia 0.1
Nephromopsis_ahtii 0.1
Nephromopsis_komarovii 0.1
Nephromopsis_laureri 0.1
Nephromopsis_leucostigma 0.1
Nephromopsis_melaloma 0.1
Nephromopsis_morrisonicola 0.1
Nephromopsis_nephromoides 0.1
Nephromopsis_ornata 0.1
Nephromopsis_pallescens 0.1
Nephromopsis_pseudocomplicata 0.1
Nephromopsis_stracheyi 0.1
Tuckermanella_coralligera 0.1
Tuckermanella_fendleri 0.1
Tuckermanella_weberi 0.1
Tuckermannopsis_americana 0.1
Tuckermannopsis_chlorophylla 0.1
Tuckermannopsis_ciliaris 0.1
Tuckermannopsis_orbata 0.1
Tuckermannopsis_platyphylla 0.1
Tuckermannopsis_subalpina 0.1
Usnocetraria_oakesiana 0.1
Vulpicida_canadensis 0.1
Vulpicida_juniperinus 0.1
Vulpicida_pinastri 0.1
Vulpicida_tilesii 0.1
Vulpicida_tubulosus 0.1
Vulpicida_viridis 0.1
Coelopogon_abraxas 0.1
Coelopogon_epiphorellus 0.1
Cornicularia_normoerica 0.1
Evernia_divaricata 0.1
Evernia_esorediosa 0.1
Evernia_mesomorpha 0.1
Evernia_prunastri 0.1
Everniopsis_trulla 0.1
Gowardia_arctica 0.1
Gowardia_nigricans 0.1
Himantormia_deusta 0.1
Himantormia_lugubris 0.1
Hypogymnia_antarctica 0.1
Hypogymnia_apinnata 0.1
Hypogymnia_austerodes 0.1
Hypogymnia_duplicata 0.1
Hypogymnia_enteromorpha 0.1
Hypogymnia_farinacea 0.1
Hypogymnia_flavida 0.1
Hypogymnia_fujisanensis 0.1
Hypogymnia_gracilis 0.1
Hypogymnia_hypotrypa 0.1
Hypogymnia_imshaugii 0.1
Hypogymnia_inactiva 0.1
Hypogymnia_incurvoides 0.1
Hypogymnia_krogiae 0.1
Hypogymnia_lugubris 0.1
Hypogymnia_macrospora 0.1
Hypogymnia_metaphysodes 0.1
Hypogymnia_minilobata 0.1
Hypogymnia_mollis 0.1
Hypogymnia_occidentalis 0.1
Hypogymnia_physodes 0.1
Hypogymnia_pruinosa 0.1
Hypogymnia_pulverata 0.1
Hypogymnia_subduplicata 0.1
Hypogymnia_subphysodes 0.1
Hypogymnia_tubulosa 0.1
Hypogymnia_vittata 0.1
Imshaugia_aleurites 0.1
Letharia_columbiana 0.1
Letharia_vulpina 0.1
Lethariella_canariensis 0.1
Lethariella_cashmeriana 0.1
Lethariella_sernanderi 0.1
Lethariella_togashii 0.1
Menegazzia_confusa 0.1
Menegazzia_myriotrema 0.1
Menegazzia_subsimilis 0.1
Menegazzia_terebrata 0.1
Nodobryoria_abbreviata 0.1
Nodobryoria_oregana 0.1
Omphalodium_pisacomense 0.1
Omphalora_arizonica 0.1
Oropogon_americanus 0.1
Oropogon_atranorinus 0.1
Oropogon_bicolor 0.1
Oropogon_caespitosus 0.1
Oropogon_colibor 0.1
Oropogon_granulosus 0.1
Oropogon_lopezii 0.1
Oropogon_lorobic 0.1
Oropogon_loxensis 0.1
Oropogon_mexicanus 0.1
Oropogon_sperlingii 0.1
Pannoparmelia_angustata 0.1
Almbornia_azaniensis 0.1
Almbornia_cafferensis 0.1
Austroparmelina_conlabrosa 0.1
Austroparmelina_endoleuca 0.1
Austroparmelina_labrosa 0.1
Austroparmelina_macrospora 0.1
Austroparmelina_pruinata 0.1
Austroparmelina_pseudorelicina 0.1
Bulbothrix_apophysata 0.1
Bulbothrix_coronata 0.1
Bulbothrix_decurtata 0.1
Bulbothrix_goebelii 0.1
Bulbothrix_hypocraea 0.1
Bulbothrix_isidiza 0.1
Bulbothrix_laevigatula 0.1
