Tip_label f
Malmidea_perplexa 0.2
Malmidea_piperis 0.2
Malmidea_rhodopsis 0.2
Malmidea_subaurigera 0.2
Malmidea_variabilis 0.2
Savoronala_madagascariensis 0.2
Miriquidica_complanata 0.12
Miriquidica_garovaglii 0.12
Miriquidica_instrata 0.12
Miriquidica_leucophaea 0.12
Calvitimela_armeniaca 0.2
Calvitimela_melaleuca 0.2
Lecidea_aglaea 0.2
Mycoblastus_affinis 0.2
Mycoblastus_alpinus 0.2
Mycoblastus_fucatus 0.2
Mycoblastus_glabrescens 0.2
Mycoblastus_japonicus 0.2
Mycoblastus_sanguinarioides 0.2
Mycoblastus_sanguinarius 0.2
Tephromela_atra 0.2
Tephromela_grumosa 0.2
Tephromela_pertusarioides 0.2
Violella_fucata 0.2
Violella_wangii 0.2
Alectoria_imshaugii 0.12
Alectoria_ochroleuca 0.12
Alectoria_sarmentosa 0.12
Alectoria_vancouverensis 0.12
Allantoparmelia_alpicola 0.12
Anzia_colpodes 0.12
Anzia_colpota 0.12
Anzia_flavotenuis 0.12
Anzia_formosana 0.12
Anzia_hypoleucoides 0.12
Anzia_mahaeliyensis 0.12
Anzia_opuntiella 0.12
Arctoparmelia_centrifuga 0.12
Asahinea_chrysantha 0.12
Brodoa_atrofusca 0.12
Brodoa_intestiniformis 0.12
Brodoa_oroarctica 0.12
Bryocaulon_divergens 0.12
Bryoria_americana 0.12
Bryoria_bicolor 0.12
Bryoria_capillaris 0.12
Bryoria_confusa 0.12
Bryoria_divergescens 0.12
Bryoria_fastigiata 0.12
Bryoria_fremontii 0.12
Bryoria_furcellata 0.12
Bryoria_fuscescens 0.12
Bryoria_glabra 0.12
Bryoria_hengduanensis 0.12
Bryoria_implexa 0.12
Bryoria_indonesica 0.12
Bryoria_lactinea 0.12
Bryoria_lanestris 0.12
Bryoria_nadvornikiana 0.12
Bryoria_nitidula 0.12
Bryoria_perspinosa 0.12
Bryoria_poeltii 0.12
Bryoria_rigida 0.12
Bryoria_simplicior 0.12
Bryoria_smithii 0.12
Bryoria_subcana 0.12
Bryoria_tenuis 0.12
Bryoria_tortuosa 0.12
Bryoria_trichodes 0.12
Bryoria_variabilis 0.12
Cavernularia_hultenii 0.12
Cavernularia_lophyrea 0.12
Ahtiana_aurescens 0.12
Ahtiana_pallidula 0.12
Ahtiana_sphaerosporella 0.12
Allocetraria_ambigua 0.12
Allocetraria_flavonigrescens 0.12
Allocetraria_globulans 0.12
Allocetraria_madreporiformis 0.12
Allocetraria_sinensis 0.12
Allocetraria_stracheyi 0.12
Arctocetraria_andrejevii 0.12
Arctocetraria_nigricascens 0.12
Cetraria_aculeata 0.12
Cetraria_annae 0.12
Cetraria_arenaria 0.12
Cetraria_australiensis 0.12
Cetraria_crespoae 0.12
Cetraria_ericetorum 0.12
Cetraria_islandica 0.12
Cetraria_kamtczatica 0.12
Cetraria_laevigata 0.12
Cetraria_muricata 0.12
Cetraria_nigricans 0.12
Cetraria_obtusata 0.12
Cetraria_odontella 0.12
Cetraria_sepincola 0.12
Cetrariella_commixta 0.12
Cetrariella_delisei 0.12
Cetrariella_fastigiata 0.12
Cetreliopsis_asahinae 0.12
Cetreliopsis_laeteflava 0.12
Cetreliopsis_rhytidocarpa 0.12
Dactylina_arctica 0.12
Esslingeriana_idahoensis 0.12
Flavocetraria_cucullata 0.12
Flavocetraria_minuscula 0.12
Flavocetraria_nivalis 0.12
Kaernefeltia_californica 0.12
Kaernefeltia_merrillii 0.12
Masonhalea_inermis 0.12
Masonhalea_richardsonii 0.12
Melanelia_hepatizon 0.12
Melanelia_sorediella 0.12
