Tip_label f
Phaeorrhiza_nimbosa 0.07
Phaeorrhiza_sareptana 0.07
Physcia_adscendens 0.07
Physcia_aipolia 0.07
Physcia_alba 0.07
Physcia_albinea 0.07
Physcia_alnophila 0.07
Physcia_atrostriata 0.07
Physcia_austrostellaris 0.07
Physcia_biziana 0.07
Physcia_caesia 0.07
Physcia_dimidiata 0.07
Physcia_dubia 0.07
Physcia_erumpens 0.07
Physcia_integrata 0.07
Physcia_jackii 0.07
Physcia_kalbii 0.07
Physcia_krogiae 0.07
Physcia_leptalea 0.07
Physcia_magnussonii 0.07
Physcia_millegrana 0.07
Physcia_nubila 0.07
Physcia_orientalis 0.07
Physcia_phaea 0.07
Physcia_semipinnata 0.07
Physcia_sorediosa 0.07
Physcia_stellaris 0.07
Physcia_subalbinea 0.07
Physcia_tenella 0.07
Physcia_tribacia 0.07
Physcia_tropica 0.07
Physcia_undulata 0.07
Physciella_chloantha 0.07
Physconia_americana 0.07
Physconia_detersa 0.07
Physconia_distorta 0.07
Physconia_elegantula 0.07
Physconia_enteroxantha 0.07
Physconia_grisea 0.07
Physconia_grumosa 0.07
Physconia_isidiigera 0.07
Physconia_kurokawae 0.07
Physconia_leucoleiptes 0.07
Physconia_muscigena 0.07
Physconia_perisidiosa 0.07
Physconia_servitii 0.07
Physconia_subpulverulenta 0.07
Physconia_thorstenii 0.07
Physconia_venusta 0.07
Rinodina_alba 0.07
Rinodina_albana 0.07
Rinodina_atrocinerea 0.07
Rinodina_bischoffii 0.07
Rinodina_cacaotina 0.07
Rinodina_calcarea 0.07
Rinodina_candidogrisea 0.07
Rinodina_capensis 0.07
Rinodina_confragosa 0.07
Rinodina_exigua 0.07
Rinodina_gallowayi 0.07
Rinodina_gennarii 0.07
Rinodina_herteliana 0.07
Rinodina_immersa 0.07
Rinodina_interpolata 0.07
Rinodina_jamesii 0.07
Rinodina_lecanorina 0.07
Rinodina_lepida 0.07
Rinodina_luridata 0.07
Rinodina_luridescens 0.07
Rinodina_milvina 0.07
Rinodina_mniaraea 0.07
Rinodina_nimisii 0.07
Rinodina_obnascens 0.07
Rinodina_oleae 0.07
Rinodina_olivaceobrunnea 0.07
Rinodina_oxydata 0.07
Rinodina_plana 0.07
Rinodina_pyrina 0.07
Rinodina_reagens 0.07
Rinodina_sophodes 0.07
Rinodina_teichophila 0.07
Rinodina_tephraspis 0.07
Rinodina_tunicata 0.07
Rinodina_turfacea 0.07
Rinodina_zwackhiana 0.07
Rinodinella_controversa 0.07
Rinodinella_dubyanoides 0.07
Tornabea_scutellifera 0.07
Catillaria_chalybeia 0.01
Catinaria_atropurpurea 0.01
Clauzadea_monticola 0.06
Calycidium_cuneatum 0.08
Carbonicola_anthracophila 0.17
Hypocenomyce_castaneocinerea 0.17
Carassea_connexa 0.1
Cladia_aggregata 0.1
Cladia_corallaizon 0.1
Cladia_deformis 0.1
Cladia_dumicola 0.1
Cladia_ferdinandii 0.1
Cladia_fuliginosa 0.1
Cladia_inflata 0.1
Cladia_moniliformis 0.1
Cladia_retipora 0.1
Cladia_schizopora 0.1
Cladia_sullivanii 0.1
Cladonia_acuminata 0.1
Cladonia_ahtii 0.1
Cladonia_albofuscescens 0.1
Cladonia_amaurocraea 0.1
Cladonia_anaemica 0.1
Cladonia_andesita 0.1
Cladonia_apodocarpa 0.1
Cladonia_arbuscula 0.1
Cladonia_argentea 0.1
Cladonia_asahinae 0.1
Cladonia_atlantica 0.1
Cladonia_bacilliformis 0.1
Cladonia_bahiana 0.1
Cladonia_beaumontii 0.1
Cladonia_bellidiflora 0.1
Cladonia_borbonica 0.1
Cladonia_borealis 0.1
Cladonia_boryi 0.1
Cladonia_botrytes 0.1
Cladonia_caespiticia 0.1
Cladonia_callosa 0.1
Cladonia_calyciformis 0.1
Cladonia_capitellata 0.1
Cladonia_cariosa 0.1
Cladonia_carneola 0.1
Cladonia_caroliniana 0.1
Cladonia_cartilaginea 0.1
Cladonia_cenotea 0.1
Cladonia_ceratophylla 0.1
Cladonia_cervicornis 0.1
Cladonia_chlorophaea 0.1
Cladonia_clathrata 0.1
Cladonia_coccifera 0.1
Cladonia_confusa 0.1
Cladonia_coniocraea 0.1
Cladonia_conista 0.1
Cladonia_consimilis 0.1
Cladonia_convoluta 0.1
Cladonia_corallifera 0.1
Cladonia_corniculata 0.1
Cladonia_cornuta 0.1
Cladonia_corsicana 0.1
Cladonia_corymbescens 0.1
Cladonia_crinita 0.1
Cladonia_crispata 0.1
Cladonia_crispatula 0.1
Cladonia_cristatella 0.1
Cladonia_cyathomorpha 0.1
Cladonia_cylindrica 0.1
Cladonia_deformis 0.1
Cladonia_delavayi 0.1
Cladonia_dendroides 0.1
Cladonia_densissima 0.1
Cladonia_didyma 0.1
Cladonia_digitata 0.1
Cladonia_dimorphoclada 0.1
Cladonia_divaricata 0.1
Cladonia_diversa 0.1
Cladonia_ecmocyna 0.1
Cladonia_elixii 0.1
Cladonia_evansii 0.1
Cladonia_farinacea 0.1
Cladonia_fimbriata 0.1
Cladonia_firma 0.1
Cladonia_fissidens 0.1
Cladonia_fleigiae 0.1
Cladonia_floerkeana 0.1
Cladonia_foliacea 0.1
Cladonia_fruticulosa 0.1
Cladonia_furcata 0.1
Cladonia_furfuraceoides 0.1
Cladonia_glauca 0.1
Cladonia_gracilis 0.1
Cladonia_grayi 0.1
Cladonia_hedbergii 0.1
Cladonia_hians 0.1
Cladonia_homchantarae 0.1
Cladonia_humilis 0.1
Cladonia_hypomelaena 0.1
Cladonia_incrassata 0.1
Cladonia_innominata 0.1
Cladonia_kurokawae 0.1
Cladonia_laii 0.1
Cladonia_latiloba 0.1
Cladonia_lepidophora 0.1
Cladonia_leporina 0.1
Cladonia_lopezii 0.1
Cladonia_luteoalba 0.1
Cladonia_macilenta 0.1
Cladonia_macilentoides 0.1
Cladonia_macroceras 0.1
Cladonia_macrophylla 0.1
Cladonia_macrophyllodes 0.1
Cladonia_magyarica 0.1
Cladonia_marionii 0.1
Cladonia_mauritiana 0.1
Cladonia_maxima 0.1
Cladonia_merochlorophaea 0.1
Cladonia_metacorallifera 0.1
Cladonia_metaminiata 0.1
Cladonia_minarum 0.1
Cladonia_miniata 0.1
Cladonia_mitis 0.1
Cladonia_multiformis 0.1
Cladonia_nana 0.1
Cladonia_nashii 0.1
Cladonia_neozelandica 0.1
Cladonia_nipponica 0.1
Cladonia_novochlorophaea 0.1
Cladonia_ochrochlora 0.1
Cladonia_pachycladodes 0.1
Cladonia_parvipes 0.1
Cladonia_peltastica 0.1
Cladonia_perforata 0.1
Cladonia_pertricosa 0.1
Cladonia_petrophila 0.1
Cladonia_peziziformis 0.1
Cladonia_phyllophora 0.1
Cladonia_piedadensis 0.1
Cladonia_pityrophylla 0.1
Cladonia_pleurota 0.1
Cladonia_pocillum 0.1
Cladonia_polydactyla 0.1
Cladonia_polyscypha 0.1
Cladonia_polystomata 0.1
Cladonia_portentosa 0.1
Cladonia_prancei 0.1
Cladonia_prostrata 0.1
Cladonia_pulvinata 0.1
Cladonia_pulvinella 0.1
Cladonia_pycnoclada 0.1
Cladonia_pyxidata 0.1
Cladonia_rangiferina 0.1
Cladonia_rangiformis 0.1
Cladonia_rappii 0.1
Cladonia_ravenelii 0.1
Cladonia_recticaulis 0.1
Cladonia_rei 0.1
Cladonia_rigida 0.1
Cladonia_robbinsii 0.1
Cladonia_rotundata 0.1
Cladonia_rudis 0.1
Cladonia_rugulosa 0.1
Cladonia_salmonea 0.1
Cladonia_scabriuscula 0.1
Cladonia_secundana 0.1
Cladonia_signata 0.1
Cladonia_sinensis 0.1
Cladonia_singhii 0.1
Cladonia_solitaria 0.1
Cladonia_squamosa 0.1
Cladonia_squamosissima 0.1
Cladonia_staufferi 0.1
Cladonia_stellaris 0.1
Cladonia_stenroosiae 0.1
Cladonia_steyermarkii 0.1
Cladonia_stipitata 0.1
Cladonia_strepsilis 0.1
Cladonia_stygia 0.1
Cladonia_subcariosa 0.1
Cladonia_subcervicornis 0.1
Cladonia_subchordalis 0.1
Cladonia_subconistea 0.1
Cladonia_subfurcata 0.1
Cladonia_subreticulata 0.1
Cladonia_subsetacea 0.1
Cladonia_subsquamosa 0.1
Cladonia_substellata 0.1
Cladonia_subsubulata 0.1
Cladonia_subtenuis 0.1
Cladonia_subturgida 0.1
Cladonia_subulata 0.1
Cladonia_sulcata 0.1
Cladonia_sulphurina 0.1
Cladonia_symphycarpa 0.1
Cladonia_symphycarpia 0.1
Cladonia_terrae_novae 0.1
Cladonia_thomsonii 0.1
Cladonia_trapezuntica 0.1
Cladonia_turgida 0.1
Cladonia_ustulata 0.1
Cladonia_vareschii 0.1
Cladonia_variegata 0.1
Cladonia_verticillaris 0.1
Cladonia_verticillata 0.1
Cladonia_vulcani 0.1
Cladonia_vulcanica 0.1
Cladonia_wainioi 0.1
Cladonia_weymouthii 0.1
Cladonia_yunnana 0.1
Cladonia_zopfii 0.1
Gymnoderma_coccocarpum 0.1
Heterodea_beaugleholei 0.1
Heterodea_muelleri 0.1
Metus_conglomeratus 0.1
Pilophorus_acicularis 0.1
Pilophorus_cereolus 0.1
Pilophorus_robustus 0.1
Pilophorus_strumaticus 0.1
Pycnothelia_papillaria 0.1
Ramalea_cochleata 0.1
Ramalinora_glaucolivida 0.1
Thysanothecium_scutellatum 0.1
Gypsoplaca_macrophylla 0.25
Haematomma_accolens 0.05
Haematomma_erythromma 0.05
Haematomma_flexuosum 0.05
Haematomma_ochroleucum 0.05
Haematomma_stevensiae 0.05
Haematomma_sulphureum 0.05
Adelolecia_pilati 0.05
Arctopeltis_thuleana 0.05
Bryonora_castanea 0.05
Carbonea_supersparsa 0.05
Carbonea_vitellinaria 0.05
Carbonea_vorticosa 0.05
Frutidella_caesioatra 0.05
Japewia_subaurifera 0.05
Japewia_tornoensis 0.05
Lecanora_achariana 0.05
Lecanora_achroa 0.05
Lecanora_aitema 0.05
Lecanora_albescens 0.05
Lecanora_allophana 0.05
Lecanora_andrewii 0.05
Lecanora_anopta 0.05
Lecanora_argentata 0.05
Lecanora_argopholis 0.05
Lecanora_austrotropica 0.05
Lecanora_bicincta 0.05
Lecanora_bipruinosa 0.05
Lecanora_burgaziae 0.05
Lecanora_caesiorubella 0.05
Lecanora_californica 0.05
Lecanora_campestris 0.05
Lecanora_carpinea 0.05
Lecanora_cateilea 0.05
Lecanora_cenisia 0.05
Lecanora_chlarotera 0.05
Lecanora_chlorophaeodes 0.05
Lecanora_concolor 0.05
Lecanora_confusa 0.05
Lecanora_conizaeoides 0.05
Lecanora_contractula 0.05
Lecanora_crenulata 0.05
Lecanora_densa 0.05
Lecanora_dispersa 0.05
Lecanora_dispersoareolata 0.05
Lecanora_epibryon 0.05
Lecanora_expallens 0.05
Lecanora_farinacea 0.05
Lecanora_filamentosa 0.05
Lecanora_flavoleprosa 0.05
Lecanora_flavopallida 0.05
Lecanora_flotowiana 0.05
Lecanora_fuscescens 0.05
Lecanora_fuscobrunnea 0.05
Lecanora_gangaleoides 0.05
Lecanora_garovaglii 0.05
Lecanora_glabrata 0.05
Lecanora_hagenii 0.05
Lecanora_helva 0.05
Lecanora_horiza 0.05
Lecanora_hybocarpa 0.05
Lecanora_hyperboreorum 0.05
Lecanora_imshaugii 0.05
Lecanora_intricata 0.05
Lecanora_intumescens 0.05
Lecanora_laxa 0.05
Lecanora_leproplaca 0.05
Lecanora_leprosa 0.05
Lecanora_leptyrodes 0.05
Lecanora_lividocinerea 0.05
Lecanora_lojkaeana 0.05
Lecanora_macrocyclos 0.05
Lecanora_muralis 0.05
Lecanora_nashii 0.05
Lecanora_nothocaesiella 0.05
Lecanora_novomexicana 0.05
Lecanora_opiniconensis 0.05
Lecanora_orosthea 0.05
Lecanora_pacifica 0.05
Lecanora_paramerae 0.05
Lecanora_perpruinosa 0.05
Lecanora_phaedrophthalma 0.05
Lecanora_phaeocardia 0.05
Lecanora_phryganitis 0.05
Lecanora_plumosa 0.05
Lecanora_polytropa 0.05
Lecanora_populicola 0.05
Lecanora_pringlei 0.05
Lecanora_pruinosa 0.05
Lecanora_pulicaris 0.05
Lecanora_queenslandica 0.05
Lecanora_reuteri 0.05
Lecanora_rugosella 0.05
Lecanora_rupicola 0.05
Lecanora_saligna 0.05
Lecanora_schizochromatica 0.05
Lecanora_semipallida 0.05
Lecanora_sorediomarginata 0.05
Lecanora_straminea 0.05
Lecanora_subcarnea 0.05
Lecanora_subcarpinea 0.05
Lecanora_subimmergens 0.05
Lecanora_subimmersa 0.05
Lecanora_subintricata 0.05
Lecanora_subrugosa 0.05
Lecanora_sulphurea 0.05
Lecanora_swartzii 0.05
Lecanora_symmicta 0.05
Lecanora_thysanophora 0.05
Lecanora_toroyensis 0.05
Lecanora_tropica 0.05
Lecanora_ulrikii 0.05
Lecanora_vainioi 0.05
Lecanora_valesiaca 0.05
Lecanora_varia 0.05
Lecanora_wilsonii 0.05
Lecidea_hercynica 0.05
Lecidea_leprarioides 0.05
Lecidea_polytrichina 0.05
Lecidea_pullata 0.05
Lecidea_turgidula 0.05
Lecidella_carpathica 0.05
Lecidella_elaeochroma 0.05
Lecidella_euphorea 0.05
Lecidella_flavosorediata 0.05
Lecidella_greenii 0.05
Lecidella_meiococca 0.05
Lecidella_patavina 0.05
Lecidella_siplei 0.05
Lecidella_stigmatea 0.05
Lecidella_wulfenii 0.05
Lepraria_flavescens 0.05
Rhizoplaca_aspidophora 0.05
Rhizoplaca_bullata 0.05
Rhizoplaca_chrysoleuca 0.05
Rhizoplaca_haydenii 0.05
Rhizoplaca_huashanensis 0.05
Rhizoplaca_idahoensis 0.05
Rhizoplaca_macleanii 0.05
Rhizoplaca_melanophthalma 0.05
Rhizoplaca_occulta 0.05
Rhizoplaca_parilis 0.05
Rhizoplaca_peltata 0.05
Rhizoplaca_polymorpha 0.05
Rhizoplaca_porterii 0.05
Rhizoplaca_shushanii 0.05
Rhizoplaca_subdiscrepans 0.05
Lecidea_hypopta 0.1
Lecidea_nylanderi 0.25
Lecidea_roseotincta 0.25
Lecidea_rubrocastanea 0.25
Lecidea_cyrtidia 0.1
Lecidea_floridensis 0.1
Malmidea_aurigera 0.1
Malmidea_bakeri 0.1
Malmidea_chrysostigma 0.1
Malmidea_coralliformis 0.1
Malmidea_eeuuae 0.1
Malmidea_inflata 0.1
Malmidea_perplexa 0.1
Malmidea_piperis 0.1
Malmidea_rhodopsis 0.1
Malmidea_subaurigera 0.1
Malmidea_variabilis 0.1
Savoronala_madagascariensis 0.1
Miriquidica_complanata 0.06
Miriquidica_garovaglii 0.06
Miriquidica_instrata 0.06
Miriquidica_leucophaea 0.06
Calvitimela_armeniaca 0.1
Calvitimela_melaleuca 0.1
Lecidea_aglaea 0.1
Mycoblastus_affinis 0.1
Mycoblastus_alpinus 0.1
Mycoblastus_fucatus 0.1
Mycoblastus_glabrescens 0.1
Mycoblastus_japonicus 0.1
Mycoblastus_sanguinarioides 0.1
Mycoblastus_sanguinarius 0.1
Tephromela_atra 0.1
Tephromela_grumosa 0.1
Tephromela_pertusarioides 0.1
Violella_fucata 0.1
Violella_wangii 0.1
Alectoria_imshaugii 0.06
Alectoria_ochroleuca 0.06
Alectoria_sarmentosa 0.06
Alectoria_vancouverensis 0.06
Allantoparmelia_alpicola 0.06
Anzia_colpodes 0.06
Anzia_colpota 0.06
Anzia_flavotenuis 0.06
Anzia_formosana 0.06
Anzia_hypoleucoides 0.06
Anzia_mahaeliyensis 0.06
Anzia_opuntiella 0.06
Arctoparmelia_centrifuga 0.06
Asahinea_chrysantha 0.06
Brodoa_atrofusca 0.06
Brodoa_intestiniformis 0.06
Brodoa_oroarctica 0.06
Bryocaulon_divergens 0.06
Bryoria_americana 0.06
Bryoria_bicolor 0.06
Bryoria_capillaris 0.06
Bryoria_confusa 0.06
Bryoria_divergescens 0.06
Bryoria_fastigiata 0.06
Bryoria_fremontii 0.06
Bryoria_furcellata 0.06
Bryoria_fuscescens 0.06
Bryoria_glabra 0.06
Bryoria_hengduanensis 0.06
Bryoria_implexa 0.06
Bryoria_indonesica 0.06
Bryoria_lactinea 0.06
Bryoria_lanestris 0.06
Bryoria_nadvornikiana 0.06
Bryoria_nitidula 0.06
Bryoria_perspinosa 0.06
Bryoria_poeltii 0.06
Bryoria_rigida 0.06
Bryoria_simplicior 0.06
Bryoria_smithii 0.06
Bryoria_subcana 0.06
Bryoria_tenuis 0.06
Bryoria_tortuosa 0.06
Bryoria_trichodes 0.06
Bryoria_variabilis 0.06
Cavernularia_hultenii 0.06
Cavernularia_lophyrea 0.06
Ahtiana_aurescens 0.06
Ahtiana_pallidula 0.06
Ahtiana_sphaerosporella 0.06
Allocetraria_ambigua 0.06
Allocetraria_flavonigrescens 0.06
Allocetraria_globulans 0.06
Allocetraria_madreporiformis 0.06
Allocetraria_sinensis 0.06
Allocetraria_stracheyi 0.06
Arctocetraria_andrejevii 0.06
Arctocetraria_nigricascens 0.06
Cetraria_aculeata 0.06
Cetraria_annae 0.06
Cetraria_arenaria 0.06
Cetraria_australiensis 0.06
Cetraria_crespoae 0.06
Cetraria_ericetorum 0.06
Cetraria_islandica 0.06
Cetraria_kamtczatica 0.06
Cetraria_laevigata 0.06
Cetraria_muricata 0.06
Cetraria_nigricans 0.06
Cetraria_obtusata 0.06
Cetraria_odontella 0.06
Cetraria_sepincola 0.06
Cetrariella_commixta 0.06
Cetrariella_delisei 0.06
Cetrariella_fastigiata 0.06
Cetreliopsis_asahinae 0.06
Cetreliopsis_laeteflava 0.06
Cetreliopsis_rhytidocarpa 0.06
Dactylina_arctica 0.06
Esslingeriana_idahoensis 0.06
Flavocetraria_cucullata 0.06
Flavocetraria_minuscula 0.06
Flavocetraria_nivalis 0.06
Kaernefeltia_californica 0.06
Kaernefeltia_merrillii 0.06
Masonhalea_inermis 0.06
Masonhalea_richardsonii 0.06
Melanelia_hepatizon 0.06
Melanelia_sorediella 0.06
Melanelia_stygia 0.06
Nephromopsis_ahtii 0.06
Nephromopsis_komarovii 0.06
Nephromopsis_laureri 0.06
Nephromopsis_leucostigma 0.06
Nephromopsis_melaloma 0.06
Nephromopsis_morrisonicola 0.06
Nephromopsis_nephromoides 0.06
Nephromopsis_ornata 0.06
Nephromopsis_pallescens 0.06
Nephromopsis_pseudocomplicata 0.06
Nephromopsis_stracheyi 0.06
Tuckermanella_coralligera 0.06
Tuckermanella_fendleri 0.06
Tuckermanella_weberi 0.06
Tuckermannopsis_americana 0.06
Tuckermannopsis_chlorophylla 0.06
Tuckermannopsis_ciliaris 0.06
Tuckermannopsis_orbata 0.06
Tuckermannopsis_platyphylla 0.06
Tuckermannopsis_subalpina 0.06
Usnocetraria_oakesiana 0.06
Vulpicida_canadensis 0.06
Vulpicida_juniperinus 0.06
Vulpicida_pinastri 0.06
Vulpicida_tilesii 0.06
Vulpicida_tubulosus 0.06
Vulpicida_viridis 0.06
Coelopogon_abraxas 0.06
Coelopogon_epiphorellus 0.06
Cornicularia_normoerica 0.06
Evernia_divaricata 0.06
Evernia_esorediosa 0.06
Evernia_mesomorpha 0.06
Evernia_prunastri 0.06
Everniopsis_trulla 0.06
Gowardia_arctica 0.06
Gowardia_nigricans 0.06
Himantormia_deusta 0.06
Himantormia_lugubris 0.06
Hypogymnia_antarctica 0.06
Hypogymnia_apinnata 0.06
Hypogymnia_austerodes 0.06
Hypogymnia_duplicata 0.06
Hypogymnia_enteromorpha 0.06
Hypogymnia_farinacea 0.06
Hypogymnia_flavida 0.06
Hypogymnia_fujisanensis 0.06
Hypogymnia_gracilis 0.06
Hypogymnia_hypotrypa 0.06
Hypogymnia_imshaugii 0.06
Hypogymnia_inactiva 0.06
Hypogymnia_incurvoides 0.06
Hypogymnia_krogiae 0.06
Hypogymnia_lugubris 0.06
Hypogymnia_macrospora 0.06
Hypogymnia_metaphysodes 0.06
Hypogymnia_minilobata 0.06
Hypogymnia_mollis 0.06
Hypogymnia_occidentalis 0.06
Hypogymnia_physodes 0.06
Hypogymnia_pruinosa 0.06
Hypogymnia_pulverata 0.06
Hypogymnia_subduplicata 0.06
Hypogymnia_subphysodes 0.06
Hypogymnia_tubulosa 0.06
Hypogymnia_vittata 0.06
Imshaugia_aleurites 0.06
Letharia_columbiana 0.06
Letharia_vulpina 0.06
Lethariella_canariensis 0.06
Lethariella_cashmeriana 0.06
Lethariella_sernanderi 0.06
Lethariella_togashii 0.06
Menegazzia_confusa 0.06
Menegazzia_myriotrema 0.06
Menegazzia_subsimilis 0.06
Menegazzia_terebrata 0.06
Nodobryoria_abbreviata 0.06
Nodobryoria_oregana 0.06
Omphalodium_pisacomense 0.06
Omphalora_arizonica 0.06
Oropogon_americanus 0.06
Oropogon_atranorinus 0.06
Oropogon_bicolor 0.06
Oropogon_caespitosus 0.06
Oropogon_colibor 0.06
Oropogon_granulosus 0.06
Oropogon_lopezii 0.06
Oropogon_lorobic 0.06
Oropogon_loxensis 0.06
Oropogon_mexicanus 0.06
Oropogon_sperlingii 0.06
Pannoparmelia_angustata 0.06
Almbornia_azaniensis 0.06
Almbornia_cafferensis 0.06
Austroparmelina_conlabrosa 0.06
Austroparmelina_endoleuca 0.06
Austroparmelina_labrosa 0.06
Austroparmelina_macrospora 0.06
Austroparmelina_pruinata 0.06
Austroparmelina_pseudorelicina 0.06
Bulbothrix_apophysata 0.06
Bulbothrix_coronata 0.06
Bulbothrix_decurtata 0.06
Bulbothrix_goebelii 0.06
Bulbothrix_hypocraea 0.06
Bulbothrix_isidiza 0.06
Bulbothrix_laevigatula 0.06
